"brand_name","model_name","bkl_type"
"SAMSUNG","LE40C630K1WXZF","CCFL"
"SAMSUNG","UE32B7000","LED"
"SAMSUNG","UE32B7000WPXZG","LED"
"SAMSUNG","UE32B6000","LED"
"SAMSUNG","UE32B6000VWXZG","LED"
"SAMSUNG","UE32B6000VWXXU","LED"
"SAMSUNG","UE55J5500AKXXC","LED"
"SAMSUNG","UE32J5000AWXXN","LED"
"SAMSUNG","LE19B650","CCFL"
"SAMSUNG","LE19B650T6WXZG","CCFL"
"SAMSUNG","LE22B650","CCFL"
"SAMSUNG","LE22B650T6WXXN","CCFL"
"SAMSUNG","LE22B650T6WXZG","CCFL"
"SAMSUNG","LE32B651","CCFL"
"SAMSUNG","LE37B651","CCFL"
"SAMSUNG","LE40B651","CCFL"
"SAMSUNG","LE46B651","CCFL"
"SAMSUNG","LE55B651","CCFL"
"SAMSUNG","LE46B620","CCFL"
"SAMSUNG","LE52B620","CCFL"
"SAMSUNG","LE46B551","CCFL"
"SAMSUNG","LE46B551A6","CCFL"
"SAMSUNG","LE22B541","CCFL"
"SAMSUNG","LE22B541C4WXXC","CCFL"
"SAMSUNG","LE22B541C4WXZG","CCFL"
"SAMSUNG","LE19B450","CCFL"
"SAMSUNG","LE19B450C4WXZG","CCFL"
"SAMSUNG","LE22B450","CCFL"
"SAMSUNG","LE22B450C4WXZG","CCFL"
"SAMSUNG","PS50B850",NULL
"SAMSUNG","PS58B850",NULL
"SAMSUNG","PS58B850Y1WXXC",NULL
"SAMSUNG","PS58B680",NULL
"SAMSUNG","PS63B680",NULL
"SAMSUNG","PS63B680T6WXXC",NULL
"SAMSUNG","UE40K5101","LED"
"SAMSUNG","UE 40K5100 AWXZF","LED"
"SAMSUNG","LS24B300BLZ/EN","LED"
"SAMSUNG","S24B300BLZ","LED"
"SAMSUNG","UE40K5100AWXZF","LED"
"SAMSUNG","LE32B450","CCFL"
"SAMSUNG","LE32B450C4WXZG","CCFL"
"SAMSUNG","LE40B650","CCFL"
"SAMSUNG","LE40B650T2W","CCFL"
"SAMSUNG","LE46B650","CCFL"
"SAMSUNG","LE37B650","CCFL"
"SAMSUNG","LE37B650T2W","CCFL"
"SAMSUNG","LE26B450","CCFL"
"SAMSUNG","LE26B450C4WXZG","CCFL"
"SAMSUNG","LE55B650","CCFL"
"SAMSUNG","LE55B650T2WXZG","CCFL"
"SAMSUNG","LE32B541","CCFL"
"SAMSUNG","LE32B541P7WXZG","CCFL"
"SAMSUNG","LE40B541","CCFL"
"SAMSUNG","LE40B541P7W","CCFL"
"SAMSUNG","PS42B451",NULL
"SAMSUNG","PS42B451B2W",NULL
"SAMSUNG","PS50B451",NULL
"SAMSUNG","PS50B451B2W",NULL
"SAMSUNG","UE40KU6470","LED"
"SAMSUNG","UE 40KU6470 UXZF","LED"
"SAMSUNG","UE40KU6470UXZF","LED"
"SAMSUNG","UE49K5600","LED"
"SAMSUNG","LE32B530","CCFL"
"SAMSUNG","LE32B530P7WXZG","CCFL"
"SAMSUNG","LE37B530","CCFL"
"SAMSUNG","LE37B530P7WXZG","CCFL"
"SAMSUNG","LE40B530","CCFL"
"SAMSUNG","LE40B530P7WXZG","CCFL"
"SAMSUNG","LE46B530","CCFL"
"SAMSUNG","LE46B530P7","CCFL"
"SAMSUNG","UE 49K5600 AKXZF","LED"
"SAMSUNG","UE49K5600AKXZF","LED"
"SAMSUNG","LE32B550","CCFL"
"SAMSUNG","UE32J4510AWXXN","LED"
"SAMSUNG","LE37B550","CCFL"
"SAMSUNG","LE37B550A5WXZG","CCFL"
"SAMSUNG","LE40B550","CCFL"
"SAMSUNG","LE46B550","CCFL"
"SAMSUNG","LE32B650","CCFL"
"SAMSUNG","LE32B650T2WXZG","CCFL"
"SAMSUNG","LE40B652","CCFL"
"SAMSUNG","PS50B650",NULL
"SAMSUNG","UE46B7020","LED"
"SAMSUNG","LE32B652","CCFL"
"SAMSUNG","LE37B652","CCFL"
"SAMSUNG","LE46B652","CCFL"
"SAMSUNG","LE55B652","CCFL"
"SAMSUNG","LE26B460","CCFL"
"SAMSUNG","UE40B7020","LED"
"SAMSUNG","UE46B6000VWXZG","LED"
"SAMSUNG","UE46B9000","LED"
"SAMSUNG","UE55B9000","LED"
"SAMSUNG","LE32B460","CCFL"
"SAMSUNG","LE32B554","CCFL"
"SAMSUNG","UE48JU6770UXXN","LED"
"SAMSUNG","LE32B653","CCFL"
"SAMSUNG","LE37B653","CCFL"
"SAMSUNG","LE40B653","CCFL"
"SAMSUNG","LE46B653","CCFL"
"SAMSUNG","LE40B553","CCFL"
"SAMSUNG","LE19B451","CCFL"
"SAMSUNG","LE19B451C4W","CCFL"
"SAMSUNG","LE32B350","CCFL"
"SAMSUNG","LE32B350F1WXZG","CCFL"
"SAMSUNG","LE40B554","CCFL"
"SAMSUNG","LE26B350","CCFL"
"SAMSUNG","LE26B350F1WXZG","CCFL"
"SAMSUNG","UE55B7020","LED"
"SAMSUNG","UE40J5510AWXXN","LED"
"SAMSUNG","UE32B7020","LED"
"SAMSUNG","SyncMaster 213T","CCFL"
"SAMSUNG","PS50B551",NULL
"SAMSUNG","PS50B560",NULL
"SAMSUNG","PS50B560T7WXXC ",NULL
"SAMSUNG","UE40B7090","LED"
"SAMSUNG","LE37B579","CCFL"
"SAMSUNG","LE37B579A5SXZG","CCFL"
"SAMSUNG","UE40JU6640UXZG","LED"
"SAMSUNG","LC24B550US/EN","LED"
"SAMSUNG","C24B550U","LED"
"SAMSUNG","UE32J5502AKXXH","LED"
"SAMSUNG","UE40B8090","LED"
"SAMSUNG","UE46B8090","LED"
"SAMSUNG","UE46B8090XPXZG","LED"
"SAMSUNG","LE46B554","CCFL"
"SAMSUNG","PS50B610",NULL
"SAMSUNG","PS50B610S2WXXC",NULL
"SAMSUNG","LS23B300HS/EN","LED"
"SAMSUNG","S23B300H","LED"
"SAMSUNG","UE37B6000","LED"
"SAMSUNG","UE43KU6079UXZG","LED"
"SAMSUNG","UE50KU6079UXZG","LED"
"SAMSUNG","UE55KU6079UXZG","LED"
"SAMSUNG","UE65KU6079UXZG","LED"
"SAMSUNG","UE70KU6079UXZG","LED"
"SAMSUNG","UE55KU6070","LED"
"SAMSUNG","UE 55KU6070 UXZF","LED"
"SAMSUNG","UE55KU6070UXZF","LED"
"SAMSUNG","UE40K6379SUXZG","LED"
"SAMSUNG","LT27B300EWY","LED"
"SAMSUNG","T27B301","LED"
"SAMSUNG","LS24B150BL/EN","LED"
"SAMSUNG","S24B150BL","LED"
"SAMSUNG","LS27B970DS/EN","LED"
"SAMSUNG","S27B970D","LED"
"SAMSUNG","LS24B420BWV/EN","LED"
"SAMSUNG","S24B420BW","LED"
"SAMSUNG","LS19B420BWV/EN","LED"
"SAMSUNG","S19B420BW","LED"
"SAMSUNG","LC27B750XS/EN","LED"
"SAMSUNG","C27B750X","LED"
"SAMSUNG","LC24B750XS/EN","LED"
"SAMSUNG","C24B750X","LED"
"SAMSUNG","LS22B420BW/EN","LED"
"SAMSUNG","LS22B420BWV/EN","LED"
"SAMSUNG","S22B420BW","LED"
"SAMSUNG","LF24NSBTBN/EN","LED"
"SAMSUNG","NS240","LED"
"SAMSUNG","LF22NSBTBN/EN","LED"
"SAMSUNG","NS220","LED"
"SAMSUNG","LT27B750EW/EN","LED"
"SAMSUNG","T27B750EW","LED"
"SAMSUNG","LT24B750EW/EN","LED"
"SAMSUNG","T24B750EW","LED"
"SAMSUNG","LT27B550EW/EN","LED"
"SAMSUNG","T27B550EW","LED"
"SAMSUNG","LT23B550EW/EN","LED"
"SAMSUNG","T23B550EW","LED"
"SAMSUNG","LS23B370BS/EN","LED"
"SAMSUNG","S23B370B","LED"
"SAMSUNG","LS23B300NS/EN","LED"
"SAMSUNG","S23B300N","LED"
"SAMSUNG","UE49K6379SUXZG","LED"
"SAMSUNG","LS24B300BS/EN","LED"
"SAMSUNG","S24B300B","LED"
"SAMSUNG","LS24B350BS/EN","LED"
"SAMSUNG","S24B350B","LED"
"SAMSUNG","LS22B350BS/EN","LED"
"SAMSUNG","S22B350B","LED"
"SAMSUNG","LS22B220BWV/EN","LED"
"SAMSUNG","UE55K6379SUXZG","LED"
"SAMSUNG","S22B220BW","LED"
"SAMSUNG","UE40C7700","LED"
"SAMSUNG","UE40C7700WSXZF","LED"
"SAMSUNG","UE46C7700","LED"
"SAMSUNG","UE46C7700WSXZF","LED"
"SAMSUNG","LE40C750","CCFL"
"SAMSUNG","LE40C750R2WXZF","CCFL"
"SAMSUNG","LE40C750R2WXZG","CCFL"
"SAMSUNG","LE46C750","CCFL"
"SAMSUNG","LE46C750R2WXZF","CCFL"
"SAMSUNG","LE19C451","CCFL"
"SAMSUNG","LE19C451E2W","CCFL"
"SAMSUNG","LE22C451","CCFL"
"SAMSUNG","LE22C451E2WXZF","CCFL"
"SAMSUNG","PS50C450",NULL
"SAMSUNG","PS50C450B1W",NULL
"SAMSUNG","UE49KU6509UXZG","LED"
"SAMSUNG","LE32C650","CCFL"
"SAMSUNG","LE32C650L1W","CCFL"
"SAMSUNG","UE78KU6509UXZG","LED"
"SAMSUNG","UE43KU6640","LED"
"SAMSUNG","UE 43KU6640 UXZF","LED"
"SAMSUNG","UE43KU6640UXZF","LED"
"SAMSUNG","UE55J5500AWXXN","LED"
"SAMSUNG","UE55C9000SW","LED"
"SAMSUNG","UE55C9000SWXZF","LED"
"SAMSUNG","UE46C9000SW","LED"
"SAMSUNG","UE46C9000SWXZF","LED"
"SAMSUNG","UE46C8000","LED"
"SAMSUNG","UE55C8000","LED"
"SAMSUNG","UE65C8000","LED"
"SAMSUNG","UE40C8000","LED"
"SAMSUNG","UE55C7700","LED"
"SAMSUNG","UE55C7700WSXZF","LED"
"SAMSUNG","UE55C7700WSXZG","LED"
"SAMSUNG","UE49KU6400SXXH","LED"
"SAMSUNG","UE32C6000","LED"
"SAMSUNG","UE32C6000RWXZF","LED"
"SAMSUNG","UE32C6000RWXZG","LED"
"SAMSUNG","UE32C6000RWXXC","LED"
"SAMSUNG","UE40C6000","LED"
"SAMSUNG","UE40C6000RWXXC","LED"
"SAMSUNG","UE40C6000RWXZF","LED"
"SAMSUNG","UE40C6000RWXZG","LED"
"SAMSUNG","UE46C6000","LED"
"SAMSUNG","UE46C6000RWXZF","LED"
"SAMSUNG","UE46C6000RWXZG","LED"
"SAMSUNG","UE46C6000RWXXC","LED"
"SAMSUNG","UE55C6000","LED"
"SAMSUNG","UE55C6000RWXZF","LED"
"SAMSUNG","UE55C6000RWXZG","LED"
"SAMSUNG","UE32C6500","LED"
"SAMSUNG","UE32C6500UW","LED"
"SAMSUNG","UE32C6510","LED"
"SAMSUNG","UE32C6510UW","LED"
"SAMSUNG","UE40C6500","LED"
"SAMSUNG","UE40C6510","LED"
"SAMSUNG","UE40C6510UW","LED"
"SAMSUNG","UE46C6500","LED"
"SAMSUNG","UE46C6500UW","LED"
"SAMSUNG","UE46C6510","LED"
"SAMSUNG","UE46C6510UW","LED"
"SAMSUNG","UE55C6500","LED"
"SAMSUNG","UE55C6500UW","LED"
"SAMSUNG","UE55C6510","LED"
"SAMSUNG","UE55C6510UW","LED"
"SAMSUNG","UE19C4000","LED"
"SAMSUNG","UE19C4000PWXZF","LED"
"SAMSUNG","UE19C4000PWXXU","LED"
"SAMSUNG","UE40K5589SUXZG","LED"
"SAMSUNG","UE22C4000","LED"
"SAMSUNG","UE22C4010PWXZF","LED"
"SAMSUNG","UE22C4000PWXZG","LED"
"SAMSUNG","UE49K5589SUXZG","LED"
"SAMSUNG","UE55K5589SUXZG","LED"
"SAMSUNG","UE32C5000","LED"
"SAMSUNG","UE32C5000QW","LED"
"SAMSUNG","UE49KU6500","LED"
"SAMSUNG","UE37C5000","LED"
"SAMSUNG","UE37C5000QW","LED"
"SAMSUNG","UE40C5000","LED"
"SAMSUNG","UE40C5000QW","LED"
"SAMSUNG","UE46C5000","LED"
"SAMSUNG","UE46C5000QW","LED"
"SAMSUNG","LE40C650","CCFL"
"SAMSUNG","LE40C650L1WXZG","CCFL"
"SAMSUNG","LE40C650L1WXXC","CCFL"
"SAMSUNG","LE46C650","CCFL"
"SAMSUNG","LE55C650","CCFL"
"SAMSUNG","LE55C650L1W","CCFL"
"SAMSUNG","LE32C550","CCFL"
"SAMSUNG","LE32C550J1W","CCFL"
"SAMSUNG","LE37C550","CCFL"
"SAMSUNG","LE37C550J1W","CCFL"
"SAMSUNG","LE40C550","CCFL"
"SAMSUNG","LE40C550J1W","CCFL"
"SAMSUNG","LE46C550","CCFL"
"SAMSUNG","LE46C550J1WXXN","CCFL"
"SAMSUNG","PS50C7000",NULL
"SAMSUNG","PS50C7000YWXXC",NULL
"SAMSUNG","PS63C7000",NULL
"SAMSUNG","PS63C7000YW",NULL
"SAMSUNG","PS50C6500",NULL
"SAMSUNG","PS50C6500TWXXC",NULL
"SAMSUNG","PS58C6500",NULL
"SAMSUNG","PS58C6500TWXXC",NULL
"SAMSUNG","UE 49KU6500 UXZF","LED"
"SAMSUNG","UE49KU6500UXZF","LED"
"SAMSUNG","DI19PSQAQ/EDC","CCFL"
"SAMSUNG","SyncMaster 193P Argent","CCFL"
"SAMSUNG","LE37B553","CCFL"
"SAMSUNG","LE19C450","CCFL"
"SAMSUNG","LE19C450E1WXXN","CCFL"
"SAMSUNG","LE19C450E1WXZF","CCFL"
"SAMSUNG","LE22C450","CCFL"
"SAMSUNG","LE22C450E1W","CCFL"
"SAMSUNG","LE26C450","CCFL"
"SAMSUNG","LE26C450E1W","CCFL"
"SAMSUNG","LE32C450","CCFL"
"SAMSUNG","LE32C450E1WXZF","CCFL"
"SAMSUNG","LE32C450E1WXZG","CCFL"
"SAMSUNG","LE32C450E1WXXN","CCFL"
"SAMSUNG","LE32C450E1WXBT","CCFL"
"SAMSUNG","LE32C450E1WXXH","CCFL"
"SAMSUNG","LS19B220NW/EN","LED"
"SAMSUNG","S19B220NW","LED"
"SAMSUNG","UE40C6700","LED"
"SAMSUNG","UE40C6700USXZF","LED"
"SAMSUNG","UE40C6700USXZG","LED"
"SAMSUNG","UE32C6700","LED"
"SAMSUNG","UE32C6700USXZG","LED"
"SAMSUNG","UE37C6700","LED"
"SAMSUNG","UE37C6700USXZF","LED"
"SAMSUNG","UE46C6700","LED"
"SAMSUNG","UE46C6700USXZF","LED"
"SAMSUNG","UE55C6700","LED"
"SAMSUNG","UE55C6700USXZF","LED"
"SAMSUNG","UE32C6710","LED"
"SAMSUNG","UE32C6710USXZF","LED"
"SAMSUNG","UE37C6710","LED"
"SAMSUNG","UE40C8700","LED"
"SAMSUNG","UE40C8700XSXZF","LED"
"SAMSUNG","UE46C8700","LED"
"SAMSUNG","UE46C8700XSXZF","LED"
"SAMSUNG","UE46C8700XSXZG","LED"
"SAMSUNG","UE55C8700","LED"
"SAMSUNG","UE55C8700XSXZF","LED"
"SAMSUNG","UE65C8700","LED"
"SAMSUNG","UE65C8700XSXZF","LED"
"SAMSUNG","UE32C8700","LED"
"SAMSUNG","UE32C8700XSXXN","LED"
"SAMSUNG","UE40C8790","LED"
"SAMSUNG","UE40C8790XS","LED"
"SAMSUNG","LT24B300EW/EN","LED"
"SAMSUNG","T24B300","LED"
"SAMSUNG","T24B300EW","LED"
"SAMSUNG","LT23B350EW/EN","LED"
"SAMSUNG","T23B350EW","LED"
"SAMSUNG","LE37C650","CCFL"
"SAMSUNG","LE37C650L1W","CCFL"
"SAMSUNG","LT24B301EWY/EN","LED"
"SAMSUNG","T24B301EW","LED"
"SAMSUNG","UE49KU6670","LED"
"SAMSUNG","UE 49KU6670 UXZF","LED"
"SAMSUNG","UE49KU6670UXZF","LED"
"SAMSUNG","UE55KU6670","LED"
"SAMSUNG","UE 55KU6670 UXZF","LED"
"SAMSUNG","UE55KU6670UXZF","LED"
"SAMSUNG","UE32K5670SSXXN","LED"
"SAMSUNG","UE50KU6070","LED"
"SAMSUNG","UE 50KU6070 UXZF","LED"
"SAMSUNG","LT19B300EW/EN","LED"
"SAMSUNG","T19B300EW","LED"
"SAMSUNG","UE50KU6070UXZF","LED"
"SAMSUNG","UE40K6370SUXZG","LED"
"SAMSUNG","SyncMaster 172X","CCFL"
"SAMSUNG","LE40B579","CCFL"
"SAMSUNG","LE40B579A5SXZG","CCFL"
"SAMSUNG","LS20MYKEBQ/EDC","CCFL"
"SAMSUNG","LE32C652","CCFL"
"SAMSUNG","LE32C652L2W","CCFL"
"SAMSUNG","LE32C653","CCFL"
"SAMSUNG","LE32C653M2W","CCFL"
"SAMSUNG","LE32C654","CCFL"
"SAMSUNG","LE32C654M1W","CCFL"
"SAMSUNG","LE40C652","CCFL"
"SAMSUNG","LE40C652L2W","CCFL"
"SAMSUNG","LE40C653","CCFL"
"SAMSUNG","LE40C653M2W","CCFL"
"SAMSUNG","LE40C654","CCFL"
"SAMSUNG","LE40C654M1W","CCFL"
"SAMSUNG","LE46C652","CCFL"
"SAMSUNG","LE46C652L2W","CCFL"
"SAMSUNG","LE46C653","CCFL"
"SAMSUNG","LE46C653M2W","CCFL"
"SAMSUNG","LE46C654","CCFL"
"SAMSUNG","LE46C654M1W","CCFL"
"SAMSUNG","Samtron 73V","CCFL"
"SAMSUNG","LE37C630","CCFL"
"SAMSUNG","LE37C630K1WXZF","CCFL"
"SAMSUNG","UE40K6370","LED"
"SAMSUNG","UE 40K6370 SUXZF","LED"
"SAMSUNG","UE40K6370SUXZF","LED"
"SAMSUNG","UE49K6370","LED"
"SAMSUNG","UE 49K6370 SUXZF","LED"
"SAMSUNG","UE49K6370SUXZF","LED"
"SAMSUNG","UE55K6370","LED"
"SAMSUNG","UE 55K6370 SUXZF","LED"
"SAMSUNG","UE55K6370SUXZF","LED"
"SAMSUNG","LE46C630","CCFL"
"SAMSUNG","LE46C630K1WXZF","CCFL"
"SAMSUNG","LE32C630","CCFL"
"SAMSUNG","LE32C630K1W","CCFL"
"SAMSUNG","LE46B579","CCFL"
"SAMSUNG","LE46B579A5SXZG","CCFL"
"SAMSUNG","LE32C530","CCFL"
"SAMSUNG","LE37C530","CCFL"
"SAMSUNG","LE37C530F1WXZF","CCFL"
"SAMSUNG","LE32C530F1WXZG","CCFL"
"SAMSUNG","LE40C530","CCFL"
"SAMSUNG","LE40C530F1WXZF","CCFL"
"SAMSUNG","LE40C530F1WXZG","CCFL"
"SAMSUNG","LE46C530","CCFL"
"SAMSUNG","LE46C530F1WXZF","CCFL"
"SAMSUNG","LE46C530F1WXZG","CCFL"
"SAMSUNG","UE48J5510AWXXN","LED"
"SAMSUNG","UE40J5200AKXZT","LED"
"SAMSUNG","UE32K4109AWXZG","LED"
"SAMSUNG","UE46C8790","LED"
"SAMSUNG","UE46C8790XS","LED"
"SAMSUNG","UE55C8790","LED"
"SAMSUNG","UE55C8790XSXZG","LED"
"SAMSUNG","UE65C8790","LED"
"SAMSUNG","UE37C6000","LED"
"SAMSUNG","UE37C6000RWXZG","LED"
"SAMSUNG","UE37C6000RWXXC","LED"
"SAMSUNG","UE32C5100","LED"
"SAMSUNG","UE32C5100QW","LED"
"SAMSUNG","UE37C5100","LED"
"SAMSUNG","UE37C5100QWXZF","LED"
"SAMSUNG","UE40C5100","LED"
"SAMSUNG","UE40C5100QWXZF","LED"
"SAMSUNG","UE46C5100","LED"
"SAMSUNG","UE46C5100QW","LED"
"SAMSUNG","UE26C4000","LED"
"SAMSUNG","UE26C4000PWXZF","LED"
"SAMSUNG","UE26C4000PWXZG","LED"
"SAMSUNG","UE32C4000","LED"
"SAMSUNG","UE32C4000PWXZF","LED"
"SAMSUNG","UE32C4000PWXXC","LED"
"SAMSUNG","UE32C6740","LED"
"SAMSUNG","UE32C6740SS","LED"
"SAMSUNG","UE40C6740","LED"
"SAMSUNG","UE40C6740SSXZF","LED"
"SAMSUNG","SyncMaster 2043BW Noir","CCFL"
"SAMSUNG","LS15HAAKS/EDC","CCFL"
"SAMSUNG","UE46C6710","LED"
"SAMSUNG","UE46C6710USXZF","LED"
"SAMSUNG","UE46C6710USXZG","LED"
"SAMSUNG","LE19C350","CCFL"
"SAMSUNG","LE19C350D1W","CCFL"
"SAMSUNG","LE22C350","CCFL"
"SAMSUNG","LE22C350D1WXXH","CCFL"
"SAMSUNG","LE22C350D1WXZF","CCFL"
"SAMSUNG","LE26C350","CCFL"
"SAMSUNG","LE26C350D1W","CCFL"
"SAMSUNG","LE32C350","CCFL"
"SAMSUNG","LE32C350D1WXZF","CCFL"
"SAMSUNG","LE32C350D1WXXC","CCFL"
"SAMSUNG","PS42C430",NULL
"SAMSUNG","PS42C430A1W",NULL
"SAMSUNG","PS50C430",NULL
"SAMSUNG","PS50C430A1W",NULL
"SAMSUNG","PS50C530",NULL
"SAMSUNG","PS50C530C1WXXC",NULL
"SAMSUNG","PS42C450",NULL
"SAMSUNG","PS42C450B1W",NULL
"SAMSUNG","UE37C6730","LED"
"SAMSUNG","UE37C6730US","LED"
"SAMSUNG","UE37C6740","LED"
"SAMSUNG","UE37C6740SS","LED"
"SAMSUNG","UE32C6730","LED"
"SAMSUNG","UE32C6730US","LED"
"SAMSUNG","UE40C6730","LED"
"SAMSUNG","UE40C6730US","LED"
"SAMSUNG","UE46C6730","LED"
"SAMSUNG","UE46C6730US","LED"
"SAMSUNG","UE46C6740","LED"
"SAMSUNG","UE46C6740SSXZF","LED"
"SAMSUNG","UE37C6800","LED"
"SAMSUNG","UE37C6800US","LED"
"SAMSUNG","UE55C6710","LED"
"SAMSUNG","UE55C6730","LED"
"SAMSUNG","UE55C6730US","LED"
"SAMSUNG","UE55C6740","LED"
"SAMSUNG","UE55C6740USXZF","LED"
"SAMSUNG","UE32C6800","LED"
"SAMSUNG","UE32C6800US","LED"
"SAMSUNG","UE22C4010","LED"
"SAMSUNG","UE22C4010PWXZG","LED"
"SAMSUNG","UE22C4010PWXZF","LED"
"SAMSUNG","LE22B470","CCFL"
"SAMSUNG","LE22B470C9M","CCFL"
"SAMSUNG","UE32C6820","LED"
"SAMSUNG","UE32C6820USXZF","LED"
"SAMSUNG","UE40C6800","LED"
"SAMSUNG","UE40C6800USXZF","LED"
"SAMSUNG","UE46C6800","LED"
"SAMSUNG","UE46C6800USXZF","LED"
"SAMSUNG","UE37C6820","LED"
"SAMSUNG","UE37C6820US","LED"
"SAMSUNG","UE40C6820","LED"
"SAMSUNG","UE40C6820USXZF","LED"
"SAMSUNG","UE46C6820","LED"
"SAMSUNG","UE46C6820USXZF","LED"
"SAMSUNG","PS50C550",NULL
"SAMSUNG","PS50C550G1W",NULL
"SAMSUNG","PS50C551",NULL
"SAMSUNG","PS50C551G2W",NULL
"SAMSUNG","LE60C650","CCFL"
"SAMSUNG","LE60C650L1WXZG","CCFL"
"SAMSUNG","UE32C6530","LED"
"SAMSUNG","UE40C6530","LED"
"SAMSUNG","UE46C6530","LED"
"SAMSUNG","UE55C6530","LED"
"SAMSUNG","UE32C6540","LED"
"SAMSUNG","UE32C6540SW","LED"
"SAMSUNG","UE40C6540","LED"
"SAMSUNG","UE40C6540SW","LED"
"SAMSUNG","UE46C6540","LED"
"SAMSUNG","UE46C6540SW","LED"
"SAMSUNG","LS27A850TS/EN","LED"
"SAMSUNG","UE55C6540","LED"
"SAMSUNG","UE55C6540SW","LED"
"SAMSUNG","S27A850T","LED"
"SAMSUNG","LE22C430","CCFL"
"SAMSUNG","LE22C430C4W","CCFL"
"SAMSUNG","LT22B350EW/EN","LED"
"SAMSUNG","T22B350","LED"
"SAMSUNG","T22B350EW","LED"
"SAMSUNG","LS24A450BWG/EN","LED"
"SAMSUNG","S24A450BW Argent","LED"
"SAMSUNG","LE19C430","CCFL"
"SAMSUNG","LE19C430C4WXXC","CCFL"
"SAMSUNG","LE19C431","CCFL"
"SAMSUNG","LE19C431C4WXXC","CCFL"
"SAMSUNG","LE22C431","CCFL"
"SAMSUNG","LE22C431C4W","CCFL"
"SAMSUNG","LE22C330","CCFL"
"SAMSUNG","LE22C330F2W","CCFL"
"SAMSUNG","LT27B300EWY","LED"
"SAMSUNG","LT27B300EW/EN","LED"
"SAMSUNG","T27B300","LED"
"SAMSUNG","T27B300EW","LED"
"SAMSUNG","PS50C7700",NULL
"SAMSUNG","PS50C7700YS",NULL
"SAMSUNG","PS63C7700",NULL
"SAMSUNG","PS63C7700YSXZF",NULL
"SAMSUNG","LT22B300EW/EN","LED"
"SAMSUNG","T22B300","LED"
"SAMSUNG","T22B300EW","LED"
"SAMSUNG","LS22A450BWG/EN","LED"
"SAMSUNG","S22A450BW Argent","LED"
"SAMSUNG","LS22B370BS/EN","LED"
"SAMSUNG","S22B370B ","LED"
"SAMSUNG","LS19B300NS/EN","LED"
"SAMSUNG","S19B300N","LED"
"SAMSUNG","UE37C6510","LED"
"SAMSUNG","UE37C6510UW","LED"
"SAMSUNG","LS19A450BRG/EN","LED"
"SAMSUNG","S19A450BR Argent","LED"
"SAMSUNG","LS24B370HS/EN","LED"
"SAMSUNG","S24B370H","LED"
"SAMSUNG","LS27B370HS/EN","LED"
"SAMSUNG","S27B370H","LED"
"SAMSUNG","LE40B679","CCFL"
"SAMSUNG","LE40B679T2SXZG","CCFL"
"SAMSUNG","LT24B350EW/EN","LED"
"SAMSUNG","T24B350","LED"
"SAMSUNG","T24B350EW","LED"
"SAMSUNG","LS27B750HS/EN","LED"
"SAMSUNG","S27B750H","LED"
"SAMSUNG","LS27B750VS/EN","LED"
"SAMSUNG","S27B750V","LED"
"SAMSUNG","LS24B750HS/EN","LED"
"SAMSUNG","S24B750H","LED"
"SAMSUNG","LS24B750VS/EN","LED"
"SAMSUNG","S24B750V","LED"
"SAMSUNG","LS27B550VS/EN","LED"
"SAMSUNG","PS50C670",NULL
"SAMSUNG","PS50C670G3S",NULL
"SAMSUNG","S27B550V","LED"
"SAMSUNG","UE32B7090","LED"
"SAMSUNG","LS23B550VS/EN","LED"
"SAMSUNG","S23B550V","LED"
"SAMSUNG","LS22B300NS/EN","LED"
"SAMSUNG","LE46C670","CCFL"
"SAMSUNG","LE19C452C4H","CCFL"
"SAMSUNG","LE32C670","CCFL"
"SAMSUNG","S22B300N","LED"
"SAMSUNG","UE37C6530","LED"
"SAMSUNG","UE37C6530UKXXU","LED"
"SAMSUNG","SyncMaster 540N","CCFL"
"SAMSUNG","LE55B679","CCFL"
"SAMSUNG","LE55B679T2SXZG","CCFL"
"SAMSUNG","LE37B679","CCFL"
"SAMSUNG","LE37B679T2SXZG","CCFL"
"SAMSUNG","LS19B300BS/EN","LED"
"SAMSUNG","S19B300B","LED"
"SAMSUNG","UE37C6500","LED"
"SAMSUNG","UE37C6500UW","LED"
"SAMSUNG","UE37C6540","LED"
"SAMSUNG","UE37C6540SS","LED"
"SAMSUNG","LE22B457C6H","CCFL"
"SAMSUNG","LS27B350HS/EN","LED"
"SAMSUNG","LE26B457C6H","CCFL"
"SAMSUNG","S27B350H","LED"
"SAMSUNG","LS23B350HS/EN","LED"
"SAMSUNG","S23B350H","LED"
"SAMSUNG","LS22B150NS/EN","LED"
"SAMSUNG","S22B150N","LED"
"SAMSUNG","LS24B300HL/EN","LED"
"SAMSUNG","LE32C452C4H","CCFL"
"SAMSUNG","S24B300HL","LED"
"SAMSUNG","LE32C453C4H","CCFL"
"SAMSUNG","LE32C453C4HXXC","CCFL"
"SAMSUNG","UE40C6620","LED"
"SAMSUNG","UE40C6620UW","LED"
"SAMSUNG","UE32C6620","LED"
"SAMSUNG","UE32C6620UW","LED"
"SAMSUNG","UE37C6620","LED"
"SAMSUNG","UE37C6620UW","LED"
"SAMSUNG","UE46C6620","LED"
"SAMSUNG","UE46C6620UW","LED"
"SAMSUNG","LS19B350NS/EN","LED"
"SAMSUNG","PS50C679",NULL
"SAMSUNG","PS50C679G3S",NULL
"SAMSUNG","S19B350N","LED"
